id_transaccion,fecha,id_cliente,categoria,producto,precio_unitario,cantidad,descuento_pct,total,canal,metodo_pago,ciudad,satisfaccion,atipico_total,año,mes_num,mes,trimestre,dia_semana,es_fin_de_semana,semana_iso,importe_medio_unitario
TX-003303,2024-08-31 16:00:00,C-01344,Deportes,Bicicleta Estática,349.0,2,0.0,698.0,Tienda física,Efectivo,Barcelona,3.6,False,2024,8,Agosto,T3,Sábado,True,35,349.0
TX-003304,2024-08-31 17:50:00,C-00389,Deportes,Esterilla Yoga Pro,29.0,4,0.0,116.0,Online,Tarjeta,Barcelona,4.4,False,2024,8,Agosto,T3,Sábado,True,35,29.0
TX-003305,2024-08-31 18:15:00,C-01344,Libros,Libro de Cocina,28.0,1,0.0,28.0,Tienda física,Efectivo,Barcelona,3.4,False,2024,8,Agosto,T3,Sábado,True,35,28.0
TX-003306,2024-08-31 18:50:00,C-01118,Hogar,Lámpara Inteligente,45.0,1,0.0,45.0,Online,Efectivo,Valencia,3.6,False,2024,8,Agosto,T3,Sábado,True,35,45.0
TX-003307,2024-08-31 20:00:00,C-00825,Ropa,Zapatillas Running,99.0,1,0.3,69.3,Online,Bizum,Barcelona,4.7,False,2024,8,Agosto,T3,Sábado,True,35,69.3
TX-003308,2024-08-31 20:30:00,C-00933,Hogar,Lámpara Inteligente,45.0,2,0.0,90.0,Online,Tarjeta,Madrid,3.9,False,2024,8,Agosto,T3,Sábado,True,35,45.0
TX-003309,2024-08-31 20:35:00,C-00066,Libros,Libro de Cocina,28.0,1,0.0,28.0,Online,Tarjeta,Madrid,4.2,False,2024,8,Agosto,T3,Sábado,True,35,28.0
TX-003310,2024-09-01 09:00:00,C-00147,Alimentación,Té Verde Premium,9.0,1,0.0,9.0,Online,Tarjeta,Barcelona,4.4,False,2024,9,Septiembre,T3,Domingo,True,35,9.0
TX-003311,2024-09-01 09:00:00,C-00177,Ropa,Chaqueta Impermeable,89.0,3,0.0,267.0,Tienda física,Tarjeta,Bilbao,4.0,False,2024,9,Septiembre,T3,Domingo,True,35,89.0
TX-003312,2024-09-01 09:05:00,C-00836,Ropa,Zapatillas Running,99.0,1,0.0,99.0,Online,Tarjeta,Barcelona,4.3,False,2024,9,Septiembre,T3,Domingo,True,35,99.0
TX-003313,2024-09-01 10:35:00,C-00933,Hogar,Set Sartenes Antiadherentes,79.0,1,0.0,79.0,Online,Tarjeta,Barcelona,3.0,False,2024,9,Septiembre,T3,Domingo,True,35,79.0
TX-003314,2024-09-01 10:50:00,C-00170,Deportes,Set Bandas Elásticas,19.0,2,0.0,38.0,Online,Bizum,Barcelona,3.4,False,2024,9,Septiembre,T3,Domingo,True,35,19.0
TX-003315,2024-09-01 11:05:00,C-00375,Electrónica,"Monitor 4K 27""",249.0,4,0.07,926.28,Online,Tarjeta,Madrid,3.9,False,2024,9,Septiembre,T3,Domingo,True,35,231.57
TX-003316,2024-09-01 12:15:00,C-01260,Hogar,Lámpara Inteligente,45.0,1,0.0,45.0,Tienda física,PayPal,Madrid,4.6,False,2024,9,Septiembre,T3,Domingo,True,35,45.0
TX-003317,2024-09-01 14:00:00,C-01397,Hogar,Purificador de Aire,159.0,3,0.24,362.52,Online,Tarjeta,Barcelona,4.4,False,2024,9,Septiembre,T3,Domingo,True,35,120.84
TX-003318,2024-09-01 14:45:00,C-00933,Electrónica,Smartwatch Active,199.0,4,0.0,796.0,Online,Tarjeta,Valencia,4.7,False,2024,9,Septiembre,T3,Domingo,True,35,199.0
TX-003319,2024-09-01 15:35:00,C-00669,Ropa,Vaqueros Slim,59.0,2,0.0,118.0,Online,Tarjeta,Madrid,4.2,False,2024,9,Septiembre,T3,Domingo,True,35,59.0
TX-003320,2024-09-01 16:35:00,C-00326,Alimentación,Café en Grano 1kg,14.0,2,0.0,28.0,Online,Tarjeta,Sevilla,4.1,False,2024,9,Septiembre,T3,Domingo,True,35,14.0
TX-003321,2024-09-01 16:50:00,C-00904,Electrónica,Smartphone Galaxy X,699.0,3,0.0,2097.0,Online,PayPal,Valencia,4.1,True,2024,9,Septiembre,T3,Domingo,True,35,699.0
TX-003322,2024-09-01 18:00:00,C-00933,Deportes,Bicicleta Estática,349.0,2,0.0,698.0,Online,Efectivo,Madrid,4.2,False,2024,9,Septiembre,T3,Domingo,True,35,349.0
TX-003323,2024-09-01 18:05:00,C-00089,Electrónica,Tablet Pro 11,449.0,3,0.0,1347.0,Online,Tarjeta,Valencia,4.0,False,2024,9,Septiembre,T3,Domingo,True,35,449.0
TX-003324,2024-09-01 18:35:00,C-00933,Electrónica,Auriculares Inalámbricos,129.0,4,0.0,516.0,Tienda física,PayPal,Zaragoza,4.3,False,2024,9,Septiembre,T3,Domingo,True,35,129.0
TX-003325,2024-09-01 18:50:00,C-00837,Libros,Libro de Cocina,28.0,1,0.0,28.0,Online,Efectivo,Madrid,3.1,False,2024,9,Septiembre,T3,Domingo,True,35,28.0
TX-003326,2024-09-01 20:05:00,C-01344,Hogar,Cafetera Espresso,189.0,1,0.0,189.0,Online,Tarjeta,Barcelona,3.7,False,2024,9,Septiembre,T3,Domingo,True,35,189.0
TX-003327,2024-09-02 09:05:00,C-00183,Hogar,Set Sartenes Antiadherentes,79.0,2,0.0,158.0,Tienda física,Bizum,Madrid,3.5,False,2024,9,Septiembre,T3,Lunes,False,36,79.0
TX-003328,2024-09-02 11:00:00,C-01027,Ropa,Vaqueros Slim,59.0,1,0.0,59.0,Tienda física,Efectivo,Zaragoza,3.4,False,2024,9,Septiembre,T3,Lunes,False,36,59.0
TX-003329,2024-09-02 11:40:00,C-01344,Electrónica,Auriculares Inalámbricos,129.0,3,0.22,301.86,Online,Tarjeta,Bilbao,3.9,False,2024,9,Septiembre,T3,Lunes,False,36,100.62
TX-003330,2024-09-02 12:25:00,C-00642,Alimentación,Café en Grano 1kg,14.0,2,0.0,28.0,Online,Bizum,Madrid,4.8,False,2024,9,Septiembre,T3,Lunes,False,36,14.0
TX-003331,2024-09-02 12:30:00,C-00973,Hogar,Cafetera Espresso,189.0,3,0.0,567.0,Online,Tarjeta,Barcelona,3.2,False,2024,9,Septiembre,T3,Lunes,False,36,189.0
TX-003332,2024-09-02 13:30:00,C-00933,Electrónica,Smartwatch Active,199.0,1,0.0,199.0,Tienda física,Tarjeta,Málaga,4.3,False,2024,9,Septiembre,T3,Lunes,False,36,199.0
TX-003333,2024-09-02 13:30:00,C-01344,Ropa,Sudadera Premium,49.0,2,0.0,98.0,Tienda física,Tarjeta,Madrid,3.5,False,2024,9,Septiembre,T3,Lunes,False,36,49.0
TX-003334,2024-09-02 14:25:00,C-01344,Electrónica,Smartwatch Active,199.0,2,0.0,398.0,Online,Tarjeta,Madrid,3.1,False,2024,9,Septiembre,T3,Lunes,False,36,199.0
TX-003335,2024-09-02 15:00:00,C-00778,Ropa,Sudadera Premium,49.0,3,0.0,147.0,Online,Efectivo,Zaragoza,4.7,False,2024,9,Septiembre,T3,Lunes,False,36,49.0
TX-003336,2024-09-02 15:15:00,C-00183,Ropa,Camisa Clásica,35.0,1,0.0,35.0,Online,PayPal,Valencia,5.0,False,2024,9,Septiembre,T3,Lunes,False,36,35.0
TX-003337,2024-09-02 15:30:00,C-01344,Alimentación,Té Verde Premium,9.0,4,0.0,36.0,Online,Efectivo,Bilbao,4.8,False,2024,9,Septiembre,T3,Lunes,False,36,9.0
TX-003338,2024-09-02 16:15:00,C-00541,Deportes,Set Bandas Elásticas,19.0,2,0.0,38.0,Tienda física,Tarjeta,Valencia,4.9,False,2024,9,Septiembre,T3,Lunes,False,36,19.0
TX-003339,2024-09-02 16:20:00,C-00162,Electrónica,Smartwatch Active,199.0,3,0.0,597.0,Tienda física,Efectivo,Bilbao,3.9,False,2024,9,Septiembre,T3,Lunes,False,36,199.0
TX-003340,2024-09-02 16:40:00,C-01344,Ropa,Vaqueros Slim,59.0,3,0.0,177.0,Tienda física,Tarjeta,Sevilla,4.0,False,2024,9,Septiembre,T3,Lunes,False,36,59.0
TX-003341,2024-09-02 16:50:00,C-00933,Ropa,Zapatillas Running,99.0,1,0.0,99.0,Online,Tarjeta,Madrid,3.5,False,2024,9,Septiembre,T3,Lunes,False,36,99.0
TX-003342,2024-09-02 18:30:00,C-00001,Electrónica,Smartphone Galaxy X,699.0,2,0.06,1314.12,Online,Efectivo,Barcelona,3.0,False,2024,9,Septiembre,T3,Lunes,False,36,657.06
TX-003343,2024-09-02 18:50:00,C-00870,Ropa,Sudadera Premium,49.0,3,0.26,108.78,Online,Tarjeta,Bilbao,3.6,False,2024,9,Septiembre,T3,Lunes,False,36,36.26
TX-003344,2024-09-02 18:50:00,C-01311,Deportes,Mancuernas Ajustables,149.0,1,0.0,149.0,Online,Tarjeta,Madrid,4.4,False,2024,9,Septiembre,T3,Lunes,False,36,149.0
TX-003345,2024-09-02 19:30:00,C-00900,Libros,Manual de Python,39.0,2,0.0,78.0,Tienda física,Bizum,Madrid,4.0,False,2024,9,Septiembre,T3,Lunes,False,36,39.0
TX-003346,2024-09-02 20:50:00,C-01344,Electrónica,Smartwatch Active,199.0,1,0.0,199.0,Online,Efectivo,Valencia,3.4,False,2024,9,Septiembre,T3,Lunes,False,36,199.0
TX-003347,2024-09-03 09:15:00,C-01344,Ropa,Chaqueta Impermeable,89.0,1,0.0,89.0,Online,Tarjeta,Málaga,4.3,False,2024,9,Septiembre,T3,Martes,False,36,89.0
TX-003348,2024-09-03 10:00:00,C-01344,Deportes,Mancuernas Ajustables,149.0,3,0.0,447.0,Tienda física,Tarjeta,Zaragoza,3.9,False,2024,9,Septiembre,T3,Martes,False,36,149.0
TX-003349,2024-09-03 12:05:00,C-00825,Deportes,Esterilla Yoga Pro,29.0,1,0.0,29.0,Tienda física,Efectivo,Valencia,4.5,False,2024,9,Septiembre,T3,Martes,False,36,29.0
TX-003350,2024-09-03 12:15:00,C-01345,Ropa,Camisa Clásica,35.0,2,0.0,70.0,Online,Tarjeta,Barcelona,5.0,False,2024,9,Septiembre,T3,Martes,False,36,35.0
TX-003351,2024-09-03 12:30:00,C-01344,Alimentación,Café en Grano 1kg,14.0,1,0.0,14.0,Online,Tarjeta,Valencia,3.7,False,2024,9,Septiembre,T3,Martes,False,36,14.0
TX-003352,2024-09-03 12:50:00,C-01447,Alimentación,Miel Orgánica,8.0,1,0.0,8.0,Tienda física,Bizum,Bilbao,4.0,False,2024,9,Septiembre,T3,Martes,False,36,8.0
TX-003353,2024-09-03 13:00:00,C-00322,Hogar,Lámpara Inteligente,45.0,1,0.0,45.0,Online,PayPal,Sevilla,4.1,False,2024,9,Septiembre,T3,Martes,False,36,45.0
TX-003354,2024-09-03 14:50:00,C-01393,Ropa,Sudadera Premium,49.0,3,0.0,147.0,Tienda física,PayPal,Barcelona,4.6,False,2024,9,Septiembre,T3,Martes,False,36,49.0
TX-003355,2024-09-03 17:00:00,C-01296,Hogar,Set Sartenes Antiadherentes,79.0,2,0.0,158.0,Tienda física,Efectivo,Madrid,4.2,False,2024,9,Septiembre,T3,Martes,False,36,79.0
TX-003356,2024-09-03 18:00:00,C-00748,Hogar,Purificador de Aire,159.0,5,0.0,795.0,Tienda física,Tarjeta,Barcelona,3.1,False,2024,9,Septiembre,T3,Martes,False,36,159.0
TX-003357,2024-09-03 18:40:00,C-00374,Ropa,Sudadera Premium,49.0,1,0.0,49.0,Online,Efectivo,Zaragoza,3.5,False,2024,9,Septiembre,T3,Martes,False,36,49.0
TX-003358,2024-09-03 18:50:00,C-00933,Electrónica,"Monitor 4K 27""",249.0,1,0.0,249.0,Online,Tarjeta,Bilbao,4.0,False,2024,9,Septiembre,T3,Martes,False,36,249.0
TX-003359,2024-09-03 20:00:00,C-01432,Deportes,Set Bandas Elásticas,19.0,4,0.0,76.0,Online,PayPal,Madrid,4.0,False,2024,9,Septiembre,T3,Martes,False,36,19.0
TX-003360,2024-09-03 20:00:00,C-00162,Hogar,Set Sartenes Antiadherentes,79.0,3,0.0,237.0,Online,PayPal,Málaga,3.7,False,2024,9,Septiembre,T3,Martes,False,36,79.0
TX-003361,2024-09-03 20:35:00,C-00825,Hogar,Robot Aspirador,299.0,5,0.0,1495.0,Tienda física,Bizum,Bilbao,3.8,True,2024,9,Septiembre,T3,Martes,False,36,299.0
TX-003362,2024-09-03 21:15:00,C-00510,Alimentación,Té Verde Premium,9.0,1,0.0,9.0,Online,Tarjeta,Barcelona,4.0,False,2024,9,Septiembre,T3,Martes,False,36,9.0
TX-003363,2024-09-04 10:05:00,C-00933,Hogar,Robot Aspirador,299.0,1,0.0,299.0,Online,Tarjeta,Valencia,4.0,False,2024,9,Septiembre,T3,Miércoles,False,36,299.0
TX-003364,2024-09-04 10:40:00,C-01344,Hogar,Purificador de Aire,159.0,3,0.0,477.0,Online,Tarjeta,Madrid,4.0,False,2024,9,Septiembre,T3,Miércoles,False,36,159.0
TX-003365,2024-09-04 10:45:00,C-00230,Electrónica,Smartwatch Active,199.0,1,0.0,199.0,Online,Tarjeta,Málaga,4.5,False,2024,9,Septiembre,T3,Miércoles,False,36,199.0
TX-003366,2024-09-04 12:05:00,C-01092,Ropa,Camisa Clásica,35.0,4,0.0,140.0,Tienda física,Tarjeta,Málaga,3.5,False,2024,9,Septiembre,T3,Miércoles,False,36,35.0
TX-003367,2024-09-04 13:25:00,C-00837,Hogar,Cafetera Espresso,189.0,1,0.0,189.0,Tienda física,Tarjeta,Zaragoza,4.6,False,2024,9,Septiembre,T3,Miércoles,False,36,189.0
TX-003368,2024-09-04 18:00:00,C-00275,Alimentación,Chocolate Artesanal,6.0,4,0.0,24.0,Online,PayPal,Barcelona,3.9,False,2024,9,Septiembre,T3,Miércoles,False,36,6.0
TX-003369,2024-09-04 19:15:00,C-00594,Electrónica,Auriculares Inalámbricos,129.0,1,0.0,129.0,Online,Tarjeta,Valencia,3.6,False,2024,9,Septiembre,T3,Miércoles,False,36,129.0
TX-003370,2024-09-04 19:25:00,C-01344,Hogar,Purificador de Aire,159.0,1,0.07,147.87,Online,Tarjeta,Madrid,4.8,False,2024,9,Septiembre,T3,Miércoles,False,36,147.87
TX-003371,2024-09-04 20:15:00,C-00933,Electrónica,Tablet Pro 11,449.0,1,0.0,449.0,Online,Tarjeta,Bilbao,4.8,False,2024,9,Septiembre,T3,Miércoles,False,36,449.0
TX-003372,2024-09-04 20:30:00,C-00507,Ropa,Sudadera Premium,49.0,1,0.0,49.0,Online,Bizum,Valencia,4.1,False,2024,9,Septiembre,T3,Miércoles,False,36,49.0
TX-003373,2024-09-04 21:30:00,C-01344,Alimentación,Café en Grano 1kg,14.0,2,0.0,28.0,Online,Tarjeta,Madrid,3.5,False,2024,9,Septiembre,T3,Miércoles,False,36,14.0
TX-003374,2024-09-04 21:40:00,C-00933,Alimentación,Café en Grano 1kg,14.0,1,0.0,14.0,Tienda física,PayPal,Madrid,4.1,False,2024,9,Septiembre,T3,Miércoles,False,36,14.0
TX-003375,2024-09-05 10:20:00,C-00509,Ropa,Chaqueta Impermeable,89.0,2,0.0,178.0,Tienda física,PayPal,Sevilla,3.4,False,2024,9,Septiembre,T3,Jueves,False,36,89.0
TX-003376,2024-09-05 11:20:00,C-00857,Electrónica,"Monitor 4K 27""",249.0,1,0.07,231.57,Online,Efectivo,Sevilla,3.9,False,2024,9,Septiembre,T3,Jueves,False,36,231.57
TX-003377,2024-09-05 11:35:00,C-01344,Deportes,Balón Profesional,39.0,1,0.0,39.0,Online,Tarjeta,Madrid,4.1,False,2024,9,Septiembre,T3,Jueves,False,36,39.0
TX-003378,2024-09-05 12:30:00,C-01260,Electrónica,Smartwatch Active,199.0,3,0.0,597.0,Tienda física,Tarjeta,Madrid,4.4,False,2024,9,Septiembre,T3,Jueves,False,36,199.0
TX-003379,2024-09-05 15:05:00,C-00933,Ropa,Chaqueta Impermeable,89.0,4,0.08,327.52,Online,Bizum,Málaga,3.7,False,2024,9,Septiembre,T3,Jueves,False,36,81.88
TX-003380,2024-09-05 15:20:00,C-01344,Ropa,Sudadera Premium,49.0,2,0.11,87.22,Online,Tarjeta,Madrid,3.6,False,2024,9,Septiembre,T3,Jueves,False,36,43.61
TX-003381,2024-09-05 15:35:00,C-01344,Alimentación,Aceite de Oliva Extra,12.0,1,0.0,12.0,Online,Tarjeta,Valencia,4.1,False,2024,9,Septiembre,T3,Jueves,False,36,12.0
TX-003382,2024-09-06 09:20:00,C-00173,Deportes,Bicicleta Estática,349.0,1,0.0,349.0,Tienda física,Tarjeta,Valencia,3.0,False,2024,9,Septiembre,T3,Viernes,False,36,349.0
TX-003383,2024-09-06 10:40:00,C-00322,Hogar,Purificador de Aire,159.0,3,0.0,477.0,Online,Tarjeta,Madrid,4.1,False,2024,9,Septiembre,T3,Viernes,False,36,159.0
TX-003384,2024-09-06 11:25:00,C-00642,Hogar,Cafetera Espresso,189.0,1,0.0,189.0,Online,Tarjeta,Zaragoza,3.4,False,2024,9,Septiembre,T3,Viernes,False,36,189.0
TX-003385,2024-09-06 12:05:00,C-00584,Electrónica,Auriculares Inalámbricos,129.0,2,0.0,258.0,Tienda física,Tarjeta,Barcelona,3.6,False,2024,9,Septiembre,T3,Viernes,False,36,129.0
TX-003386,2024-09-06 12:20:00,C-01344,Electrónica,Smartphone Galaxy X,699.0,2,0.17,1160.34,Online,Tarjeta,Madrid,4.5,False,2024,9,Septiembre,T3,Viernes,False,36,580.17
TX-003387,2024-09-06 12:40:00,C-00138,Electrónica,Smartwatch Active,199.0,2,0.1,358.2,Tienda física,Tarjeta,Málaga,3.4,False,2024,9,Septiembre,T3,Viernes,False,36,179.1
TX-003388,2024-09-06 14:10:00,C-00933,Deportes,Bicicleta Estática,349.0,3,0.0,1047.0,Online,Tarjeta,Valencia,4.3,False,2024,9,Septiembre,T3,Viernes,False,36,349.0
TX-003389,2024-09-06 14:35:00,C-00323,Ropa,Camisa Clásica,35.0,1,0.0,35.0,Online,PayPal,Valencia,4.5,False,2024,9,Septiembre,T3,Viernes,False,36,35.0
TX-003390,2024-09-06 15:00:00,C-01311,Libros,Biografía Histórica,25.0,1,0.0,25.0,Tienda física,Tarjeta,Barcelona,3.8,False,2024,9,Septiembre,T3,Viernes,False,36,25.0
TX-003391,2024-09-06 15:10:00,C-01311,Ropa,Camisa Clásica,35.0,1,0.0,35.0,Online,PayPal,Valencia,3.9,False,2024,9,Septiembre,T3,Viernes,False,36,35.0
TX-003392,2024-09-06 15:25:00,C-00933,Electrónica,Smartwatch Active,199.0,2,0.15,338.3,Tienda física,Tarjeta,Madrid,4.3,False,2024,9,Septiembre,T3,Viernes,False,36,169.15
TX-003393,2024-09-06 18:00:00,C-01344,Ropa,Chaqueta Impermeable,89.0,1,0.0,89.0,Online,Tarjeta,Barcelona,4.3,False,2024,9,Septiembre,T3,Viernes,False,36,89.0
TX-003394,2024-09-06 18:35:00,C-01344,Ropa,Chaqueta Impermeable,89.0,3,0.0,267.0,Online,Tarjeta,Bilbao,4.2,False,2024,9,Septiembre,T3,Viernes,False,36,89.0
TX-003395,2024-09-06 19:05:00,C-00950,Alimentación,Miel Orgánica,8.0,3,0.0,24.0,Tienda física,Tarjeta,Madrid,3.8,False,2024,9,Septiembre,T3,Viernes,False,36,8.0
TX-003396,2024-09-06 20:00:00,C-00513,Hogar,Purificador de Aire,159.0,2,0.0,318.0,Online,Efectivo,Valencia,4.0,False,2024,9,Septiembre,T3,Viernes,False,36,159.0
TX-003397,2024-09-06 21:25:00,C-00219,Deportes,Set Bandas Elásticas,19.0,1,0.0,19.0,Tienda física,Efectivo,Barcelona,4.0,False,2024,9,Septiembre,T3,Viernes,False,36,19.0
TX-003398,2024-09-07 09:50:00,C-01344,Alimentación,Chocolate Artesanal,6.0,1,0.0,6.0,Online,Bizum,Málaga,3.5,False,2024,9,Septiembre,T3,Sábado,True,36,6.0
TX-003399,2024-09-07 11:40:00,C-00920,Alimentación,Miel Orgánica,8.0,4,0.0,32.0,Tienda física,Efectivo,Madrid,3.7,False,2024,9,Septiembre,T3,Sábado,True,36,8.0
TX-003400,2024-09-07 11:45:00,C-01260,Hogar,Lámpara Inteligente,45.0,3,0.0,135.0,Tienda física,Efectivo,Sevilla,4.2,False,2024,9,Septiembre,T3,Sábado,True,36,45.0
TX-003401,2024-09-07 12:30:00,C-00231,Hogar,Lámpara Inteligente,45.0,1,0.0,45.0,Online,Efectivo,Barcelona,2.7,False,2024,9,Septiembre,T3,Sábado,True,36,45.0
TX-003402,2024-09-07 12:40:00,C-00474,Deportes,Balón Profesional,39.0,3,0.0,117.0,Online,Tarjeta,Bilbao,4.1,False,2024,9,Septiembre,T3,Sábado,True,36,39.0
TX-003403,2024-09-07 13:20:00,C-01344,Ropa,Sudadera Premium,49.0,1,0.0,49.0,Online,Tarjeta,Valencia,3.3,False,2024,9,Septiembre,T3,Sábado,True,36,49.0
TX-003404,2024-09-07 14:35:00,C-00224,Libros,Libro de Cocina,28.0,1,0.0,28.0,Online,Tarjeta,Madrid,3.9,False,2024,9,Septiembre,T3,Sábado,True,36,28.0
TX-003405,2024-09-07 14:55:00,C-01092,Electrónica,Smartphone Galaxy X,699.0,4,0.09,2544.36,Online,Tarjeta,Barcelona,3.9,True,2024,9,Septiembre,T3,Sábado,True,36,636.09
TX-003406,2024-09-07 14:55:00,C-00301,Electrónica,Auriculares Inalámbricos,129.0,2,0.0,258.0,Online,PayPal,Madrid,3.6,False,2024,9,Septiembre,T3,Sábado,True,36,129.0
TX-003407,2024-09-07 15:40:00,C-00154,Hogar,Purificador de Aire,159.0,2,0.09,289.38,Tienda física,Efectivo,Valencia,3.9,False,2024,9,Septiembre,T3,Sábado,True,36,144.69
TX-003408,2024-09-07 16:15:00,C-01237,Libros,Biografía Histórica,25.0,3,0.2,60.0,Online,Tarjeta,Barcelona,4.6,False,2024,9,Septiembre,T3,Sábado,True,36,20.0
TX-003409,2024-09-07 16:25:00,C-00430,Alimentación,Café en Grano 1kg,14.0,1,0.0,14.0,Online,Bizum,Valencia,3.9,False,2024,9,Septiembre,T3,Sábado,True,36,14.0
TX-003410,2024-09-07 17:20:00,C-00440,Ropa,Camisa Clásica,35.0,2,0.26,51.8,Online,Tarjeta,Sevilla,4.4,False,2024,9,Septiembre,T3,Sábado,True,36,25.9
TX-003411,2024-09-07 17:20:00,C-00748,Ropa,Camisa Clásica,35.0,4,0.0,140.0,Online,Tarjeta,Valencia,3.8,False,2024,9,Septiembre,T3,Sábado,True,36,35.0
TX-003412,2024-09-07 18:05:00,C-00873,Ropa,Vaqueros Slim,59.0,5,0.0,295.0,Tienda física,Tarjeta,Barcelona,4.5,False,2024,9,Septiembre,T3,Sábado,True,36,59.0
TX-003413,2024-09-07 18:50:00,C-00136,Hogar,Cafetera Espresso,189.0,1,0.0,189.0,Tienda física,Tarjeta,Valencia,3.9,False,2024,9,Septiembre,T3,Sábado,True,36,189.0
TX-003414,2024-09-07 19:05:00,C-01344,Hogar,Cafetera Espresso,189.0,1,0.0,189.0,Online,Efectivo,Barcelona,4.0,False,2024,9,Septiembre,T3,Sábado,True,36,189.0
TX-003415,2024-09-07 19:35:00,C-00933,Electrónica,Auriculares Inalámbricos,129.0,2,0.0,258.0,Online,Efectivo,Sevilla,3.8,False,2024,9,Septiembre,T3,Sábado,True,36,129.0
TX-003416,2024-09-07 20:00:00,C-01470,Alimentación,Chocolate Artesanal,6.0,1,0.0,6.0,Online,Efectivo,Barcelona,4.0,False,2024,9,Septiembre,T3,Sábado,True,36,6.0
TX-003417,2024-09-07 20:25:00,C-01344,Hogar,Set Sartenes Antiadherentes,79.0,1,0.0,79.0,Online,Efectivo,Madrid,3.5,False,2024,9,Septiembre,T3,Sábado,True,36,79.0
TX-003418,2024-09-07 20:35:00,C-00933,Alimentación,Té Verde Premium,9.0,4,0.0,36.0,Tienda física,PayPal,Zaragoza,3.8,False,2024,9,Septiembre,T3,Sábado,True,36,9.0
TX-003419,2024-09-07 21:15:00,C-00428,Deportes,Esterilla Yoga Pro,29.0,1,0.0,29.0,Online,PayPal,Sevilla,3.7,False,2024,9,Septiembre,T3,Sábado,True,36,29.0
TX-003420,2024-09-07 21:35:00,C-00261,Electrónica,Smartwatch Active,199.0,4,0.28,573.12,Online,PayPal,Madrid,3.9,False,2024,9,Septiembre,T3,Sábado,True,36,143.28
TX-003421,2024-09-08 10:05:00,C-00136,Ropa,Camisa Clásica,35.0,1,0.0,35.0,Tienda física,PayPal,Madrid,3.7,False,2024,9,Septiembre,T3,Domingo,True,36,35.0
TX-003422,2024-09-08 10:30:00,C-01344,Electrónica,Smartphone Galaxy X,699.0,3,0.0,2097.0,Online,Tarjeta,Zaragoza,4.8,True,2024,9,Septiembre,T3,Domingo,True,36,699.0
TX-003423,2024-09-08 11:15:00,C-00136,Electrónica,Smartphone Galaxy X,699.0,3,0.0,2097.0,Tienda física,PayPal,Madrid,3.4,True,2024,9,Septiembre,T3,Domingo,True,36,699.0
TX-003424,2024-09-08 11:30:00,C-00086,Ropa,Camisa Clásica,35.0,2,0.0,70.0,Online,Bizum,Valencia,3.4,False,2024,9,Septiembre,T3,Domingo,True,36,35.0
TX-003425,2024-09-08 11:50:00,C-01218,Deportes,Set Bandas Elásticas,19.0,1,0.0,19.0,Tienda física,Bizum,Valencia,3.8,False,2024,9,Septiembre,T3,Domingo,True,36,19.0
TX-003426,2024-09-08 13:35:00,C-01344,Electrónica,Smartwatch Active,199.0,4,0.0,796.0,Online,Efectivo,Málaga,3.9,False,2024,9,Septiembre,T3,Domingo,True,36,199.0
TX-003427,2024-09-08 13:55:00,C-01344,Electrónica,Tablet Pro 11,449.0,1,0.0,449.0,Online,Bizum,Madrid,4.0,False,2024,9,Septiembre,T3,Domingo,True,36,449.0
TX-003428,2024-09-08 14:20:00,C-00136,Deportes,Esterilla Yoga Pro,29.0,1,0.0,29.0,Online,Bizum,Barcelona,3.8,False,2024,9,Septiembre,T3,Domingo,True,36,29.0
TX-003429,2024-09-08 14:30:00,C-01344,Libros,Novela Bestseller,21.0,4,0.0,84.0,Tienda física,Tarjeta,Madrid,4.1,False,2024,9,Septiembre,T3,Domingo,True,36,21.0
TX-003430,2024-09-08 15:35:00,C-01251,Ropa,Camisa Clásica,35.0,1,0.0,35.0,Online,PayPal,Valencia,4.7,False,2024,9,Septiembre,T3,Domingo,True,36,35.0
TX-003431,2024-09-08 16:35:00,C-01344,Deportes,Balón Profesional,39.0,3,0.0,117.0,Tienda física,Tarjeta,Barcelona,3.8,False,2024,9,Septiembre,T3,Domingo,True,36,39.0
TX-003432,2024-09-08 18:25:00,C-01024,Deportes,Bicicleta Estática,349.0,2,0.0,698.0,Online,Tarjeta,Zaragoza,4.7,False,2024,9,Septiembre,T3,Domingo,True,36,349.0
TX-003433,2024-09-08 18:30:00,C-00693,Alimentación,Café en Grano 1kg,14.0,3,0.0,42.0,Online,Bizum,Valencia,3.5,False,2024,9,Septiembre,T3,Domingo,True,36,14.0
TX-003434,2024-09-08 18:45:00,C-00929,Libros,Libro de Cocina,28.0,1,0.0,28.0,Online,Tarjeta,Barcelona,5.0,False,2024,9,Septiembre,T3,Domingo,True,36,28.0
TX-003435,2024-09-08 18:50:00,C-00933,Alimentación,Té Verde Premium,9.0,3,0.0,27.0,Online,PayPal,Zaragoza,3.7,False,2024,9,Septiembre,T3,Domingo,True,36,9.0
TX-003436,2024-09-08 20:25:00,C-01311,Hogar,Purificador de Aire,159.0,1,0.0,159.0,Online,Tarjeta,Sevilla,4.1,False,2024,9,Septiembre,T3,Domingo,True,36,159.0
TX-003437,2024-09-08 21:05:00,C-01344,Ropa,Camisa Clásica,35.0,3,0.0,105.0,Online,Efectivo,Madrid,3.7,False,2024,9,Septiembre,T3,Domingo,True,36,35.0
